Region,Region code,Postcode
NSW major urban - capital city,1,"1,619"
NSW major urban - capital city,1,"1,620"
NSW major urban - capital city,1,"1,621"
NSW major urban - capital city,1,"1,622"
NSW major urban - capital city,1,"1,623"
NSW major urban - capital city,1,"1,624"
NSW major urban - capital city,1,"1,625"
NSW major urban - capital city,1,"1,626"
NSW major urban - capital city,1,"1,627"
NSW major urban - capital city,1,"1,628"
NSW major urban - capital city,1,"1,629"
NSW major urban - capital city,1,"1,630"
NSW major urban - capital city,1,"1,631"
NSW major urban - capital city,1,"1,632"
NSW major urban - capital city,1,"1,633"
NSW major urban - capital city,1,"1,634"
NSW major urban - capital city,1,"1,635"
NSW major urban - capital city,1,"1,636"
NSW major urban - capital city,1,"1,637"
NSW major urban - capital city,1,"1,638"
NSW major urban - capital city,1,"1,639"
NSW major urban - capital city,1,"1,640"
NSW major urban - capital city,1,"1,641"
NSW major urban - capital city,1,"1,642"
NSW major urban - capital city,1,"1,643"
NSW major urban - capital city,1,"1,644"
NSW major urban - capital city,1,"1,645"
NSW major urban - capital city,1,"1,646"
NSW major urban - capital city,1,"1,647"
NSW major urban - capital city,1,"1,648"
NSW major urban - capital city,1,"1,649"
NSW major urban - capital city,1,"1,650"
NSW major urban - capital city,1,"1,651"
NSW major urban - capital city,1,"1,652"
NSW major urban - capital city,1,"1,653"
NSW major urban - capital city,1,"1,654"
NSW major urban - capital city,1,"1,655"
NSW major urban - capital city,1,"1,656"
NSW major urban - capital city,1,"1,657"
NSW major urban - capital city,1,"1,658"
NSW major urban - capital city,1,"1,659"
NSW major urban - capital city,1,"1,660"
NSW major urban - capital city,1,"1,661"
NSW major urban - capital city,1,"1,662"
NSW major urban - capital city,1,"1,663"
NSW major urban - capital city,1,"1,664"
NSW major urban - capital city,1,"1,665"
NSW major urban - capital city,1,"1,666"
NSW major urban - capital city,1,"1,667"
NSW major urban - capital city,1,"1,668"
NSW major urban - capital city,1,"1,669"
NSW major urban - capital city,1,"1,670"
NSW major urban - capital city,1,"1,671"
NSW major urban - capital city,1,"1,672"
NSW major urban - capital city,1,"1,673"
NSW major urban - capital city,1,"1,674"
NSW major urban - capital city,1,"1,675"
NSW major urban - capital city,1,"1,676"
NSW major urban - capital city,1,"1,677"
NSW major urban - capital city,1,"1,678"
NSW major urban - capital city,1,"1,679"
NSW major urban - capital city,1,"1,680"
NSW major urban - capital city,1,"1,681"
NSW major urban - capital city,1,"1,682"
NSW major urban - capital city,1,"1,683"
NSW major urban - capital city,1,"1,684"
NSW major urban - capital city,1,"1,685"
NSW major urban - capital city,1,"1,686"
NSW major urban - capital city,1,"1,687"
NSW major urban - capital city,1,"1,688"
NSW major urban - capital city,1,"1,689"
NSW major urban - capital city,1,"1,690"
NSW major urban - capital city,1,"1,691"
NSW major urban - capital city,1,"1,692"
NSW major urban - capital city,1,"1,693"
NSW major urban - capital city,1,"1,694"
NSW major urban - capital city,1,"1,695"
NSW major urban - capital city,1,"1,696"
NSW major urban - capital city,1,"1,697"
NSW major urban - capital city,1,"1,698"
NSW major urban - capital city,1,"1,699"
NSW major urban - capital city,1,"1,700"
NSW major urban - capital city,1,"1,701"
NSW major urban - capital city,1,"1,702"
NSW major urban - capital city,1,"1,703"
NSW major urban - capital city,1,"1,704"
NSW major urban - capital city,1,"1,705"
NSW major urban - capital city,1,"1,706"
NSW major urban - capital city,1,"1,707"
NSW major urban - capital city,1,"1,708"
NSW major urban - capital city,1,"1,709"
NSW major urban - capital city,1,"1,710"
NSW major urban - capital city,1,"1,711"
NSW major urban - capital city,1,"1,712"
NSW major urban - capital city,1,"1,713"
NSW major urban - capital city,1,"1,714"
NSW major urban - capital city,1,"1,715"
NSW major urban - capital city,1,"1,716"
NSW major urban - capital city,1,"1,717"
NSW major urban - capital city,1,"1,718"
NSW major urban - capital city,1,"1,719"
NSW major urban - capital city,1,"1,720"
NSW major urban - capital city,1,"1,721"
NSW major urban - capital city,1,"1,722"
NSW major urban - capital city,1,"1,723"
NSW major urban - capital city,1,"1,724"
NSW major urban - capital city,1,"1,725"
NSW major urban - capital city,1,"1,726"
NSW major urban - capital city,1,"1,727"
NSW major urban - capital city,1,"1,728"
NSW major urban - capital city,1,"1,729"
NSW major urban - capital city,1,"1,730"
NSW major urban - capital city,1,"1,731"
NSW major urban - capital city,1,"1,732"
NSW major urban - capital city,1,"1,733"
NSW major urban - capital city,1,"1,734"
NSW major urban - capital city,1,"1,735"
NSW major urban - capital city,1,"1,736"
NSW major urban - capital city,1,"1,737"
NSW major urban - capital city,1,"1,738"
NSW major urban - capital city,1,"1,739"
NSW major urban - capital city,1,"1,740"
NSW major urban - capital city,1,"1,741"
NSW major urban - capital city,1,"1,742"
NSW major urban - capital city,1,"1,743"
NSW major urban - capital city,1,"1,744"
NSW major urban - capital city,1,"1,745"
NSW major urban - capital city,1,"1,746"
NSW major urban - capital city,1,"1,747"
NSW major urban - capital city,1,"1,748"
NSW major urban - capital city,1,"1,749"
NSW major urban - capital city,1,"1,750"
NSW major urban - capital city,1,"1,751"
NSW major urban - capital city,1,"1,752"
NSW major urban - capital city,1,"1,753"
NSW major urban - capital city,1,"1,754"
NSW major urban - capital city,1,"1,755"
NSW major urban - capital city,1,"1,756"
NSW major urban - capital city,1,"1,757"
NSW major urban - capital city,1,"1,758"
NSW major urban - capital city,1,"1,759"
NSW major urban - capital city,1,"1,760"
NSW major urban - capital city,1,"1,761"
NSW major urban - capital city,1,"1,762"
NSW major urban - capital city,1,"1,763"
NSW major urban - capital city,1,"1,764"
NSW major urban - capital city,1,"1,765"
NSW major urban - capital city,1,"1,766"
NSW major urban - capital city,1,"1,767"
NSW major urban - capital city,1,"1,768"
NSW major urban - capital city,1,"1,769"
NSW major urban - capital city,1,"1,770"
NSW major urban - capital city,1,"1,771"
NSW major urban - capital city,1,"1,772"
NSW major urban - capital city,1,"1,773"
NSW major urban - capital city,1,"1,774"
NSW major urban - capital city,1,"1,775"
NSW major urban - capital city,1,"1,776"
NSW major urban - capital city,1,"1,777"
NSW major urban - capital city,1,"1,778"
NSW major urban - capital city,1,"1,779"
NSW major urban - capital city,1,"1,780"
NSW major urban - capital city,1,"1,781"
NSW major urban - capital city,1,"1,782"
NSW major urban - capital city,1,"1,783"
NSW major urban - capital city,1,"1,784"
NSW major urban - capital city,1,"1,785"
NSW major urban - capital city,1,"1,786"
NSW major urban - capital city,1,"1,787"
NSW major urban - capital city,1,"1,788"
NSW major urban - capital city,1,"1,789"
NSW major urban - capital city,1,"1,790"
NSW major urban - capital city,1,"1,791"
NSW major urban - capital city,1,"1,792"
NSW major urban - capital city,1,"1,793"
NSW major urban - capital city,1,"1,794"
NSW major urban - capital city,1,"1,795"
NSW major urban - capital city,1,"1,796"
NSW major urban - capital city,1,"1,797"
NSW major urban - capital city,1,"1,798"
NSW major urban - capital city,1,"1,799"
NSW major urban - capital city,1,"1,800"
NSW major urban - capital city,1,"1,801"
NSW major urban - capital city,1,"1,802"
NSW major urban - capital city,1,"1,803"
NSW major urban - capital city,1,"1,804"
NSW major urban - capital city,1,"1,805"
NSW major urban - capital city,1,"1,806"
NSW major urban - capital city,1,"1,807"
NSW major urban - capital city,1,"1,808"
NSW major urban - capital city,1,"1,809"
NSW major urban - capital city,1,"1,810"
NSW major urban - capital city,1,"1,811"
NSW major urban - capital city,1,"1,812"
NSW major urban - capital city,1,"1,813"
NSW major urban - capital city,1,"1,814"
NSW major urban - capital city,1,"1,815"
NSW major urban - capital city,1,"1,816"
NSW major urban - capital city,1,"1,817"
NSW major urban - capital city,1,"1,818"
NSW major urban - capital city,1,"1,819"
NSW major urban - capital city,1,"1,820"
NSW major urban - capital city,1,"1,821"
NSW major urban - capital city,1,"1,822"
NSW major urban - capital city,1,"1,823"
NSW major urban - capital city,1,"1,824"
NSW major urban - capital city,1,"1,825"
NSW major urban - capital city,1,"1,826"
NSW major urban - capital city,1,"1,827"
NSW major urban - capital city,1,"1,828"
NSW major urban - capital city,1,"1,829"
NSW major urban - capital city,1,"1,830"
NSW major urban - capital city,1,"1,831"
NSW major urban - capital city,1,"1,832"
NSW major urban - capital city,1,"1,833"
NSW major urban - capital city,1,"1,834"
NSW major urban - capital city,1,"1,835"
NSW major urban - capital city,1,"1,836"
NSW major urban - capital city,1,"1,837"
NSW major urban - capital city,1,"1,838"
NSW major urban - capital city,1,"1,839"
NSW major urban - capital city,1,"1,840"
NSW major urban - capital city,1,"1,841"
NSW major urban - capital city,1,"1,842"
NSW major urban - capital city,1,"1,843"
NSW major urban - capital city,1,"1,844"
NSW major urban - capital city,1,"1,845"
NSW major urban - capital city,1,"1,846"
NSW major urban - capital city,1,"1,847"
NSW major urban - capital city,1,"1,848"
NSW major urban - capital city,1,"1,849"
NSW major urban - capital city,1,"1,850"
NSW major urban - capital city,1,"1,851"
NSW major urban - capital city,1,"1,852"
NSW major urban - capital city,1,"1,853"
NSW major urban - capital city,1,"1,854"
NSW major urban - capital city,1,"1,855"
NSW major urban - capital city,1,"1,856"
NSW major urban - capital city,1,"1,857"
NSW major urban - capital city,1,"1,858"
NSW major urban - capital city,1,"1,859"
NSW major urban - capital city,1,"1,860"
NSW major urban - capital city,1,"1,861"
NSW major urban - capital city,1,"1,862"
NSW major urban - capital city,1,"1,863"
NSW major urban - capital city,1,"1,864"
NSW major urban - capital city,1,"1,865"
NSW major urban - capital city,1,"1,866"
NSW major urban - capital city,1,"1,867"
NSW major urban - capital city,1,"1,868"
NSW major urban - capital city,1,"1,869"
NSW major urban - capital city,1,"1,870"
NSW major urban - capital city,1,"1,871"
NSW major urban - capital city,1,"1,872"
NSW major urban - capital city,1,"1,873"
NSW major urban - capital city,1,"1,874"
NSW major urban - capital city,1,"1,875"
NSW major urban - capital city,1,"1,876"
NSW major urban - capital city,1,"1,877"
NSW major urban - capital city,1,"1,878"
NSW major urban - capital city,1,"1,879"
NSW major urban - capital city,1,"1,880"
NSW major urban - capital city,1,"1,881"
NSW major urban - capital city,1,"1,882"
NSW major urban - capital city,1,"1,883"
NSW major urban - capital city,1,"1,884"
NSW major urban - capital city,1,"1,885"
NSW major urban - capital city,1,"1,886"
NSW major urban - capital city,1,"1,887"
NSW major urban - capital city,1,"1,888"
NSW major urban - capital city,1,"1,889"
NSW major urban - capital city,1,"1,890"
NSW major urban - capital city,1,"1,891"
NSW major urban - capital city,1,"1,892"
NSW major urban - capital city,1,"1,893"
NSW major urban - capital city,1,"1,894"
NSW major urban - capital city,1,"1,895"
NSW major urban - capital city,1,"1,896"
NSW major urban - capital city,1,"1,897"
NSW major urban - capital city,1,"1,898"
NSW major urban - capital city,1,"1,899"
NSW major urban - capital city,1,"1,900"
NSW major urban - capital city,1,"1,901"
NSW major urban - capital city,1,"1,902"
NSW major urban - capital city,1,"1,903"
NSW major urban - capital city,1,"1,904"
NSW major urban - capital city,1,"1,905"
NSW major urban - capital city,1,"1,906"
NSW major urban - capital city,1,"1,907"
NSW major urban - capital city,1,"1,908"
NSW major urban - capital city,1,"1,909"
NSW major urban - capital city,1,"1,910"
NSW major urban - capital city,1,"1,911"
NSW major urban - capital city,1,"1,912"
NSW major urban - capital city,1,"1,913"
NSW major urban - capital city,1,"1,914"
NSW major urban - capital city,1,"1,915"
NSW major urban - capital city,1,"1,916"
NSW major urban - capital city,1,"1,917"
NSW major urban - capital city,1,"1,918"
NSW major urban - capital city,1,"1,919"
NSW major urban - capital city,1,"1,920"
NSW major urban - capital city,1,"1,921"
NSW major urban - capital city,1,"1,922"
NSW major urban - capital city,1,"1,923"
NSW major urban - capital city,1,"1,924"
NSW major urban - capital city,1,"1,925"
NSW major urban - capital city,1,"1,926"
NSW major urban - capital city,1,"1,927"
NSW major urban - capital city,1,"1,928"
NSW major urban - capital city,1,"1,929"
NSW major urban - capital city,1,"1,930"
NSW major urban - capital city,1,"1,931"
NSW major urban - capital city,1,"1,932"
NSW major urban - capital city,1,"1,933"
NSW major urban - capital city,1,"1,934"
NSW major urban - capital city,1,"1,935"
NSW major urban - capital city,1,"1,936"
NSW major urban - capital city,1,"1,937"
NSW major urban - capital city,1,"1,938"
NSW major urban - capital city,1,"1,939"
NSW major urban - capital city,1,"1,940"
NSW major urban - capital city,1,"1,941"
NSW major urban - capital city,1,"1,942"
NSW major urban - capital city,1,"1,943"
NSW major urban - capital city,1,"1,944"
NSW major urban - capital city,1,"1,945"
NSW major urban - capital city,1,"1,946"
NSW major urban - capital city,1,"1,947"
NSW major urban - capital city,1,"1,948"
NSW major urban - capital city,1,"1,949"
NSW major urban - capital city,1,"1,950"
NSW major urban - capital city,1,"1,951"
NSW major urban - capital city,1,"1,952"
NSW major urban - capital city,1,"1,953"
NSW major urban - capital city,1,"1,954"
NSW major urban - capital city,1,"1,955"
NSW major urban - capital city,1,"1,956"
NSW major urban - capital city,1,"1,957"
NSW major urban - capital city,1,"1,958"
NSW major urban - capital city,1,"1,959"
NSW major urban - capital city,1,"1,960"
NSW major urban - capital city,1,"1,961"
NSW major urban - capital city,1,"1,962"
NSW major urban - capital city,1,"1,963"
NSW major urban - capital city,1,"1,964"
NSW major urban - capital city,1,"1,965"
NSW major urban - capital city,1,"1,966"
NSW major urban - capital city,1,"1,967"
NSW major urban - capital city,1,"1,968"
